compound_id,canonical_smiles,supplier,pKD_global_mean,pKD_global_std,n_dates,mw,logp,hbd,hba,heavy_atoms,num_rings,tpsa,rotatable_bonds,passes_chordoma_filters
CF-3-209,COc1ccc(C)cc1NC(=O)CCNC(=O)Nc1ccccc1F,Piramal (CF Labs),3.596113898650756,,1,345.14886972,3.293020000000001,3.0,3.0,25.0,2.0,79.46000000000001,6.0,True
CF-3-210,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCN(C(=O)OC(C)(C)C)CC1,Piramal (CF Labs),2.6277292442997986,,1,434.25292018799996,3.030920000000001,3.0,5.0,31.0,2.0,109.00000000000001,6.0,True
CF-3-211,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCNCC1,Piramal (CF Labs),1.1736160178032282,,1,334.200490692,1.38342,4.0,4.0,24.0,2.0,91.49000000000001,6.0,True
CF-3-212,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCN(C)CC1,Piramal (CF Labs),3.939517972343256,,1,348.216140756,1.72562,3.0,4.0,25.0,2.0,82.7,6.0,True
CF-3-213,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCN(C(C)=O)CC1,Piramal (CF Labs),7.162516786842849,,1,376.211055376,1.6423199999999996,3.0,4.0,27.0,2.0,99.77000000000001,6.0,True
CF-3-214,COc1ccc(C)cc1NC(=O)CCCC(=O)Nc1ccccc1,Piramal (CF Labs),7.228757050962009,,1,326.163042564,3.751120000000002,2.0,3.0,24.0,2.0,67.42999999999999,7.0,True
CF-3-215,COc1ccc(NC(=O)CCCC(=O)Nc2cc(C)ccc2OC)cc1,Piramal (CF Labs),2.972589249366176,,1,356.173607248,3.7597200000000024,2.0,4.0,26.0,2.0,76.66,8.0,True
CF-3-216,COc1ccc(C)cc1NC(=O)CCCC(=O)Nc1ccccc1Cl,Piramal (CF Labs),3.784574525919614,,1,360.12407021200005,4.404520000000003,2.0,3.0,25.0,2.0,67.42999999999999,7.0,True
CF-3-217,COc1ccc(C)cc1NC(=O)CCCC(=O)Nc1ccccc1F,Piramal (CF Labs),3.4972947373036645,,1,344.15362075200005,3.890220000000002,2.0,3.0,25.0,2.0,67.42999999999999,7.0,True
CF-3-218,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1,Piramal (CF Labs),4.421420542635395,,1,326.163042564,2.6911200000000006,2.0,3.0,24.0,2.0,67.43,7.0,True
CF-3-219,COc1ccc(CC(=O)NCCC(=O)Nc2cc(C)ccc2OC)cc1,Piramal (CF Labs),-0.15335134389556604,,1,356.173607248,2.699720000000001,2.0,4.0,26.0,2.0,76.66,8.0,True
CF-3-22,COc1ccc(C)cc1NC(=O)[C@@H]1CCCN1,Piramal (CF Labs),3.115021740223596,,1,234.136827816,1.6941199999999998,2.0,3.0,17.0,2.0,50.36,3.0,True
CF-3-220,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1Cl,Piramal (CF Labs),4.491601724628986,,1,360.12407021200005,3.344520000000002,2.0,3.0,25.0,2.0,67.43,7.0,True
CF-3-221,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1F,Piramal (CF Labs),-0.7804649185502804,,1,344.15362075200005,2.8302200000000015,2.0,3.0,25.0,2.0,67.43,7.0,True
CF-3-222,COc1ccc(C)cc1NC(=O)CCNc1nc2ccccc2[nH]1,Piramal (CF Labs),11.241925143476047,,1,324.15862588,3.320620000000001,3.0,4.0,24.0,3.0,79.03999999999999,6.0,True
CF-3-223,COc1ccc(F)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),3.371024104250021,,1,331.133219656,2.9846000000000004,3.0,3.0,24.0,2.0,79.46000000000001,6.0,True
CF-3-224,COc1ccc(Cl)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),3.499111738169484,,1,347.103669116,3.498900000000001,3.0,3.0,24.0,2.0,79.46000000000001,6.0,True
CF-3-225,COc1ccc(C(F)(F)F)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),0.0645073055363057,,1,381.130026096,3.864300000000001,3.0,3.0,27.0,2.0,79.46000000000001,6.0,True
CF-3-226,COc1ccc(C#N)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),3.9358402970394106,,1,338.13789043599996,2.717180000000001,3.0,4.0,25.0,2.0,103.25,6.0,True
CF-3-227,COc1cc(F)c(F)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),4.389051771590739,,1,349.123797844,3.1237000000000004,3.0,3.0,25.0,2.0,79.46000000000001,6.0,True
CF-3-23,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,Piramal (CF Labs),4.039723696028684,,1,334.189257312,3.3416200000000025,1.0,4.0,24.0,2.0,67.87,3.0,True
CF-3-24,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1,Piramal (CF Labs),3.5867277112471805,,1,234.136827816,1.6941199999999998,2.0,3.0,17.0,2.0,50.36,3.0,True
CF-3-26,COc1ccc(C)cc1NC(=O)[C@@H]1CCNC1,Piramal (CF Labs),3.436440632498542,,1,234.136827816,1.55162,2.0,3.0,17.0,2.0,50.36,3.0,True
CF-3-28,COc1ccc(C)cc1NC(=O)[C@H]1CCNC1,Piramal (CF Labs),3.297133770324376,,1,234.136827816,1.55162,2.0,3.0,17.0,2.0,50.36,3.0,True
CF-3-29,COc1ccc(C)cc1NC(=O)C1CCN(C(=O)OC(C)(C)C)CC1,Piramal (CF Labs),2.4596361957657886,,1,348.204907376,3.5892200000000027,1.0,4.0,25.0,2.0,67.87,3.0,True
CF-3-30,COc1ccc(C)cc1NC(=O)C1CCNCC1,Piramal (CF Labs),2.4836842059316604,,1,248.15247788,1.94172,2.0,3.0,18.0,2.0,50.36,3.0,True
CF-3-36,COc1ccc(C)cc1NC(=O)CNC(=O)Cc1ccccc1,Piramal (CF Labs),2.854285936588499,,1,312.1473925,2.3010200000000003,2.0,3.0,23.0,2.0,67.43,6.0,True
CF-3-37,COc1ccc(C)cc1NC(=O)CNC(=O)CCc1ccccc1,Piramal (CF Labs),3.3064442743629003,,1,326.163042564,2.6911200000000006,2.0,3.0,24.0,2.0,67.43,7.0,True
CF-3-40,COc1ccc(C)cc1NC(=O)CNS(=O)(=O)c1ccccc1,Piramal (CF Labs),2.7005406801153033,,1,334.09872805599997,1.92062,2.0,4.0,23.0,2.0,84.5,6.0,True
CF-3-42,COc1ccc(C)cc1NC(=O)Cn1ccnc1,Piramal (CF Labs),2.888903904724187,,1,245.11642672,1.83882,1.0,3.0,18.0,2.0,56.15,4.0,True
CF-3-43,COc1ccc(C)cc1NC(=O)Cn1cnc2ccccc21,Piramal (CF Labs),3.3022728052564307,,1,295.132076784,2.992020000000001,1.0,3.0,22.0,3.0,56.15,4.0,True
CF-3-44,COc1ccc(C)cc1NC(=O)COc1cccc(C(N)=O)c1,Piramal (CF Labs),3.9709127733422855,,1,314.126657056,2.1200200000000002,2.0,4.0,23.0,2.0,90.65,6.0,True
CF-3-47,COc1ccc(C)cc1NC(=O)CN1CCC(N(C)C)CC1,Piramal (CF Labs),4.096347209094916,,1,305.210327104,1.9681199999999999,1.0,4.0,22.0,2.0,44.81,5.0,True
CF-3-51,COc1ccc(C(F)(F)F)cc1NC(=O)CN,Piramal (CF Labs),3.6726202038791276,,1,248.077262252,1.6111999999999993,2.0,3.0,17.0,1.0,64.35,3.0,True
CF-3-52,COc1ccc(F)cc1NC(=O)CN,Piramal (CF Labs),2.9621343122030477,,1,198.080455812,0.7315,2.0,3.0,14.0,1.0,64.35,3.0,True
CF-3-55,COc1cc(C)ccc1NC(=O)CN,Piramal (CF Labs),2.6120556408131947,,1,194.105527688,0.9008200000000002,2.0,3.0,14.0,1.0,64.35,3.0,True
CF-3-56,COc1cc(Cl)ccc1NC(=O)CN,Piramal (CF Labs),2.752763756394871,,1,214.050905272,1.2457999999999996,2.0,3.0,14.0,1.0,64.35,3.0,True
CF-3-57,Cc1ccc(Oc2ccccc2)c(NC(=O)CN)c1,Piramal (CF Labs),3.125666323625752,,1,256.121177752,2.684519999999999,2.0,3.0,19.0,2.0,64.35,4.0,True
CF-3-58,Cc1ccc(Oc2ccccc2Cl)c(NC(=O)CN)c1,Piramal (CF Labs),2.9923180792715716,,1,290.0822054,3.3379200000000004,2.0,3.0,20.0,2.0,64.35,4.0,True
CF-3-59,Cc1ccc(OCc2ccccc2)c(NC(=O)CN)c1,Piramal (CF Labs),2.996276585040076,,1,270.136827816,2.4712199999999998,2.0,3.0,20.0,2.0,64.35,5.0,True
CF-3-61,CNC(=O)COc1ccc(C)cc1NC(=O)CN.O=CO,Piramal (CF Labs),3.030045814935038,,1,297.132470708,-0.28217999999999926,4.0,5.0,21.0,1.0,130.75,5.0,True
CF-3-62,Cc1ccc(OCCNC(=O)OC(C)(C)C)c(NC(=O)CN)c1,Piramal (CF Labs),2.5576413197929533,,1,323.18450628000005,1.7957199999999995,3.0,5.0,23.0,1.0,102.67999999999999,6.0,True
CF-3-63,Cc1ccc(OCc2ccnn2C)c(NC(=O)CN)c1,Piramal (CF Labs),3.2075406458811986,,1,274.142975816,1.2047199999999996,2.0,4.0,20.0,2.0,82.17,5.0,True
CF-3-65,Cc1ccc(C#Cc2ccc(F)cc2)c(NC(=O)CN)c1,Piramal (CF Labs),2.9952936847239844,,1,282.11684132,2.43112,2.0,2.0,21.0,2.0,55.120000000000005,2.0,True
CF-3-66,Cc1ccc(-c2cn(Cc3ccccc3)nn2)c(NC(=O)CN)c1,Piramal (CF Labs),3.1141374202724714,,1,321.158960228,2.199019999999999,2.0,4.0,24.0,3.0,85.83,5.0,True
CF-3-67,CNC(=O)Cn1cc(-c2ccc(C)cc2NC(=O)CN)nn1,Piramal (CF Labs),3.1557819104521996,,1,302.14912381600004,-0.10327999999999948,3.0,5.0,22.0,2.0,114.93,5.0,True
CF-3-68,Cc1ccc(-c2cn(CCCNC(=O)OC(C)(C)C)nn2)c(NC(=O)CN)c1,Piramal (CF Labs),3.898304696465042,,1,388.222288756,2.0655199999999994,3.0,6.0,28.0,2.0,124.16000000000001,7.0,True
CF-3-69,Cc1ccc(-c2cn(CC(=O)O)nn2)c(NC(=O)CNC(=O)OC(C)(C)C)c1,Piramal (CF Labs),6.5867272079001875,,1,389.16991883599997,1.8013199999999994,3.0,6.0,28.0,2.0,135.44,6.0,True
CF-3-70,Cc1ccc(-c2cn(CC(=O)O)nn2)c(NC(=O)CN)c1,Piramal (CF Labs),3.987092342947649,,1,289.11748934,0.23532000000000008,3.0,5.0,21.0,2.0,123.13000000000001,5.0,True
CF-3-80,Cc1ccc(OC(F)F)c(NC(=O)CN2CCC(N(C)C)CC2)c1,Piramal (CF Labs),3.4083834184825292,,1,341.19148348,2.5609200000000003,1.0,4.0,24.0,2.0,44.81,6.0,True
CF-3-81,Cc1ccc(OCCN(C)C)c(NC(=O)CN2CCC(N(C)C)CC2)c1.O=C(O)C(F)(F)F,Piramal (CF Labs),3.4034926456269106,,1,476.26104025999996,2.533219999999999,2.0,6.0,33.0,2.0,85.35000000000001,8.0,True
CF-3-83,Cc1ccc(OCc2ccccc2)c(NC(=O)CN2CCC(N(C)C)CC2)c1,Piramal (CF Labs),-0.5592717389370591,,1,381.24162723200004,3.538520000000002,1.0,4.0,28.0,3.0,44.81,7.0,True
CF-3-92,COc1cc(F)c(F)cc1NC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,Piramal (CF Labs),-0.5215375243546011,,1,356.15476362399994,3.3114000000000017,1.0,4.0,25.0,2.0,67.87,3.0,True
CF-3-95,Cc1ccc(OC(F)F)c(NC(=O)[C@H]2CCCN2)c1,Piramal (CF Labs),3.5939011704215003,,1,270.117984192,2.2869199999999994,2.0,3.0,19.0,2.0,50.36,4.0,True
CF-3-97,Cc1ccc(OCCN(C)C)c(NC(=O)[C@H]2CCCN2)c1,Piramal (CF Labs),0.20837547516250224,,1,291.19467704,1.6259199999999996,2.0,4.0,21.0,2.0,53.6,6.0,True
CF-4-03,Fc1cc(Cl)cnc1NCc1ccncc1,Piramal (CF Labs),2.8738610960581554,,1,237.046903188,2.8812000000000006,1.0,3.0,16.0,2.0,37.81,3.0,True
CF-4-102,O=C(NCc1ccccc1)c1cnc(N2CC[C@@H](O)C2)cn1,Piramal (CF Labs),3.39834524636418,,1,298.142975816,0.9775999999999998,2.0,5.0,22.0,3.0,78.35000000000001,4.0,True
CF-4-103,O=C(NCc1ccccc1)c1cnc(NCCCO)cn1,Piramal (CF Labs),-0.7417799304740286,,1,286.142975816,1.2008999999999999,3.0,5.0,21.0,2.0,87.14,7.0,True
CF-4-104,CC(C)(CO)CNc1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),2.0435345974705963,,1,314.174275944,1.837,3.0,5.0,23.0,2.0,87.14,7.0,True
CF-4-106,COC(=O)CNc1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),0.03601565934263077,,1,300.122240372,0.9914999999999993,2.0,6.0,22.0,2.0,93.21,6.0,True
CF-4-107,CN(CC(=O)O)c1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),3.5557011881292944,,1,300.122240372,0.9273999999999998,2.0,5.0,22.0,2.0,95.42,6.0,True
CF-4-108,C[C@H](Nc1cnc(C(=O)NCc2ccccc2)cn1)C(=O)O,Piramal (CF Labs),0.19296201643886632,,1,300.12224037199996,1.2915999999999996,3.0,5.0,22.0,2.0,104.21,6.0,True
CF-4-109,C[C@@H](Nc1cnc(C(=O)NCc2ccccc2)cn1)C(=O)O,Piramal (CF Labs),3.633747400662572,,1,300.12224037199996,1.2915999999999996,3.0,5.0,22.0,2.0,104.21,6.0,True
CF-4-110,O=C(O)CCNc1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),3.6911444298860947,,1,300.122240372,1.2931999999999992,3.0,5.0,22.0,2.0,104.21,7.0,True
CF-4-111,O=C(NCc1ccccc1)c1cnc(NCC(F)(F)F)cn1,Piramal (CF Labs),0.19758010545698118,,1,310.10414569600005,2.3808000000000007,2.0,4.0,22.0,2.0,66.91,5.0,True
CF-4-113,O=C(NCc1ccccc1)c1cnc(NCc2cccnc2)cn1,Piramal (CF Labs),-1.138430380902149,,1,319.14331016400007,2.4137000000000004,2.0,5.0,24.0,3.0,79.8,6.0,True
CF-4-114,O=C(NCc1ccccc1)c1cnc(NCc2cccc(F)c2)cn1,Piramal (CF Labs),-0.16264186785950036,,1,336.13863938400004,3.157800000000001,2.0,4.0,25.0,3.0,66.91,6.0,True
CF-4-115,O=C(NCc1ccccc1)c1cnc(NCc2cccc(O)c2)cn1,Piramal (CF Labs),3.0724732311588077,,1,334.142975816,2.7243000000000004,3.0,5.0,25.0,3.0,87.14,6.0,True
CF-4-116,O=C(NCc1ccccc1)c1cnc(NCc2ccc(O)cc2)cn1,Piramal (CF Labs),3.0843452978741133,,1,334.142975816,2.7243000000000004,3.0,5.0,25.0,3.0,87.14,6.0,True
CF-4-118,O=C(NCc1ccccc1)c1cnc(NCc2cocn2)cn1,Piramal (CF Labs),3.0987496910424386,,1,309.12257472000005,2.0067,2.0,6.0,23.0,3.0,92.94,6.0,True
CF-4-120,C[C@@H](CO)Nc1cnc(C(=O)N[C@H](C)c2ccccc2)cn1,Piramal (CF Labs),3.533280183273701,,1,300.15862588,1.7603000000000002,3.0,5.0,22.0,2.0,87.14,6.0,True
CF-4-121,C[C@H](NC(=O)c1cnc(N[C@@H](C)CO)cn1)c1ccccc1,Piramal (CF Labs),-1.0151187756445745,,1,300.15862588,1.7602999999999995,3.0,5.0,22.0,2.0,87.14,6.0,True
CF-4-122,C[C@@H](CO)Nc1cnc(C(=O)NCc2c(F)cccc2F)cn1,Piramal (CF Labs),4.171690745797145,0.6960234356032461,2,322.124132192,1.4775,3.0,5.0,23.0,2.0,87.14,6.0,True
CF-4-123,C[C@@H](CO)Nc1cnc(C(=O)NCc2ccc(Cl)cc2)cn1,Piramal (CF Labs),3.048019235054732,,1,320.1040034640001,1.8527,3.0,5.0,22.0,2.0,87.14,6.0,True
CF-4-124,C[C@@H](CO)Nc1cnc(C(=O)NCc2cccc(Cl)c2)cn1,Piramal (CF Labs),3.7850166454965066,,1,320.1040034640001,1.8527,3.0,5.0,22.0,2.0,87.14,6.0,True
CF-4-125,C[C@@H](CO)Nc1cnc(C(=O)NCc2ccccc2Cl)cn1,Piramal (CF Labs),3.4368144318751894,,1,320.1040034640001,1.8527,3.0,5.0,22.0,2.0,87.14,6.0,True
CF-4-126,COc1ccc(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)cc1,Piramal (CF Labs),2.726015921946868,,1,316.1535405,1.2078999999999993,3.0,6.0,23.0,2.0,96.37,7.0,True
CF-4-127,COc1cccc(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)c1,Piramal (CF Labs),0.07071639193671006,,1,316.1535405,1.2078999999999998,3.0,6.0,23.0,2.0,96.37,7.0,True
CF-4-128,COc1ccccc1CNC(=O)c1cnc(N[C@@H](C)CO)cn1,Piramal (CF Labs),-0.34540161961033755,,1,316.1535405,1.2078999999999998,3.0,6.0,23.0,2.0,96.37,7.0,True
CF-4-129,CC(=O)N1CCC(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)CC1.O=CO,Piramal (CF Labs),3.2521746604130755,,1,381.20121896399996,-0.041599999999997916,4.0,7.0,27.0,2.0,144.75,6.0,True
CF-4-130,CC(=O)N1CCCC(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)C1.O=CO,Piramal (CF Labs),3.232911511746432,,1,381.20121896399996,-0.041599999999997916,4.0,7.0,27.0,2.0,144.75,6.0,True
CF-4-132,C[C@@H](CO)Nc1cnc(C(=O)N[C@H]2CCCc3ccccc32)cn1,Piramal (CF Labs),3.2044669889735746,,1,326.174275944,2.0766999999999998,3.0,5.0,24.0,3.0,87.14,5.0,True
CF-4-133,C[C@@H](CO)Nc1cnc(C(=O)N[C@@H]2CCCc3ccccc32)cn1,Piramal (CF Labs),4.087384549355316,,1,326.174275944,2.0766999999999998,3.0,5.0,24.0,3.0,87.14,5.0,True
CF-4-134,C[C@@H](CO)Nc1cnc(C(=O)N[C@H]2CCc3ccccc32)cn1,Piramal (CF Labs),3.378179179409985,,1,312.15862588,1.6865999999999999,3.0,5.0,23.0,3.0,87.14,5.0,True
CF-4-135,C[C@@H](CO)Nc1cnc(C(=O)N[C@@H]2CCc3ccccc32)cn1,Piramal (CF Labs),-0.39241739442915585,,1,312.15862588,1.6865999999999999,3.0,5.0,23.0,3.0,87.14,5.0,True
CF-4-136,C[C@@H](CO)Nc1cnc(C(=O)N2Cc3ccccc3C2)cn1,Piramal (CF Labs),2.941307403921907,,1,298.142975816,1.4253,2.0,5.0,22.0,3.0,78.35,4.0,True
CF-4-137,C[C@@H](CO)Nc1cnc(C(=O)N2CCc3ccccc3C2)cn1,Piramal (CF Labs),1.6533137530702142,,1,312.15862588,1.4677999999999998,2.0,5.0,23.0,3.0,78.35,4.0,True
CF-4-138,C[C@@H](CO)Nc1cnc(C(=O)N2CCc3ccccc3CC2)cn1,Piramal (CF Labs),3.050995370782907,,1,326.174275944,1.5103,2.0,5.0,24.0,3.0,78.35,4.0,True
CF-4-140,C[C@@H](CO)Nc1cnc(C(=O)N(Cc2ccccc2)C2CC2)cn1,Piramal (CF Labs),3.3102993861131256,,1,326.174275944,2.0741,2.0,5.0,24.0,3.0,78.35,7.0,True
CF-4-144,O=C(NCc1ccccc1)c1cnc(NCc2cccnc2)nc1,Piramal (CF Labs),4.597830065038935,,1,319.14331016400007,2.4137000000000004,2.0,5.0,24.0,3.0,79.8,6.0,True
CF-4-145,O=C(NCc1ccccc1)c1cnc(NCc2cccc(F)c2)nc1,Piramal (CF Labs),3.520824721919387,,1,336.13863938400004,3.1578000000000017,2.0,4.0,25.0,3.0,66.91,6.0,True
CF-4-146,O=C(NCc1ccccc1)c1cnc(NCc2cccc(O)c2)nc1,Piramal (CF Labs),4.019584197185834,,1,334.142975816,2.7243000000000013,3.0,5.0,25.0,3.0,87.14,6.0,True
CF-4-147,O=C(NCc1ccccc1)c1cnc(NCc2ccc(O)cc2)nc1,Piramal (CF Labs),3.9908283839117953,,1,334.142975816,2.7243000000000013,3.0,5.0,25.0,3.0,87.14,6.0,True
CF-4-149,O=C(NCc1ccccc1)c1cnc(NCc2cocn2)nc1,Piramal (CF Labs),2.7870420501029805,,1,309.12257472000005,2.0067,2.0,6.0,23.0,3.0,92.94,6.0,True
CF-4-152,C[C@H](Nc1ncc(C(=O)NCc2ccccc2)cn1)C(=O)O,Piramal (CF Labs),3.9861323991840227,,1,300.12224037199996,1.2915999999999996,3.0,5.0,22.0,2.0,104.21,6.0,True
CF-4-153,C[C@@H](Nc1ncc(C(=O)NCc2ccccc2)cn1)C(=O)O,Piramal (CF Labs),-0.7799121621000342,,1,300.12224037199996,1.2915999999999996,3.0,5.0,22.0,2.0,104.21,6.0,True
CF-4-156,O=C(NCc1ccccc1)c1cnc(NCC(F)(F)F)nc1,Piramal (CF Labs),3.8788529216146985,,1,310.10414569600005,2.3808000000000007,2.0,4.0,22.0,2.0,66.91,5.0,True
CF-4-157,O=C(NCc1ccccc1)c1cnc(NCCC(F)(F)F)nc1,Piramal (CF Labs),2.9405066762633005,,1,324.11979576000004,2.770900000000001,2.0,4.0,23.0,2.0,66.91,6.0,True
CF-4-158,O=C(O)CNc1ncc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),3.381965644549883,,1,286.106590308,0.9030999999999995,3.0,5.0,21.0,2.0,104.21,6.0,True
CF-4-159,CN(CC(=O)O)c1ncc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),-0.31360340312408375,,1,300.122240372,0.9273999999999993,2.0,5.0,22.0,2.0,95.42,6.0,True
CF-4-160,O=C(NCc1c(F)cccc1F)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),3.349016048422338,,1,354.129217572,3.296900000000001,2.0,4.0,26.0,3.0,66.91,6.0,True
CF-4-161,O=C(NCc1ccc(Cl)cc1)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),2.7392020310448206,,1,352.10908884400004,3.6721000000000013,2.0,4.0,25.0,3.0,66.91,6.0,True
CF-4-162,O=C(NCc1cccc(Cl)c1)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),3.3896024279570494,,1,352.10908884400004,3.6721000000000013,2.0,4.0,25.0,3.0,66.91,6.0,True
CF-4-163,O=C(NCc1ccccc1Cl)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),2.971021847035986,,1,352.10908884400004,3.6721000000000013,2.0,4.0,25.0,3.0,66.91,6.0,True
CF-4-164,COc1ccc(CNC(=O)c2cnc(NCc3ccccc3)nc2)cc1,Piramal (CF Labs),3.1446344265344277,,1,348.15862588,3.027300000000001,2.0,5.0,26.0,3.0,76.14,7.0,True
CF-4-166,COc1ccccc1CNC(=O)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),3.874381034184254,,1,348.15862588,3.027300000000001,2.0,5.0,26.0,3.0,76.14,7.0,True
CF-4-167,CC(=O)N1CCC(CNC(=O)c2cnc(NCc3ccccc3)nc2)CC1,Piramal (CF Labs),3.152171868713796,,1,367.20082504000004,2.077,2.0,5.0,27.0,3.0,87.22,6.0,True
CF-4-168,CC(=O)N1CCCC(CNC(=O)c2cnc(NCc3ccccc3)nc2)C1,Piramal (CF Labs),3.248061608248472,,1,367.20082504000004,2.077,2.0,5.0,27.0,3.0,87.22,6.0,True
CF-4-169,CC(=O)N1CCN(C(=O)c2cnc(NCc3ccccc3)nc2)CC1,Piramal (CF Labs),2.946527664397342,,1,339.16952491200004,1.3929999999999998,1.0,5.0,25.0,3.0,78.43,4.0,True
CF-4-170,C[C@@H](NC(=O)c1cnc(NCc2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),4.492664107381127,,1,332.16371126,3.5797000000000025,2.0,4.0,25.0,3.0,66.91,6.0,True
CF-4-171,C[C@H](NC(=O)c1cnc(NCc2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),4.0967979490279145,,1,332.16371126,3.5797000000000025,2.0,4.0,25.0,3.0,66.91,6.0,True
CF-4-172,C[C@H](Nc1ncc(C(=O)N[C@H](C)c2ccccc2)cn1)c1ccccc1,Piramal (CF Labs),3.491150479235331,,1,346.179361324,4.1407000000000025,2.0,4.0,26.0,3.0,66.91,6.0,True
CF-4-173,C[C@H](NC(=O)c1cnc(N[C@@H](C)c2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),3.632097103136643,,1,346.179361324,4.1407000000000025,2.0,4.0,26.0,3.0,66.91,6.0,True
CF-4-174,C[C@@H](NC(=O)c1cnc(N[C@H](C)c2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),3.4281847945721893,,1,346.179361324,4.1407000000000025,2.0,4.0,26.0,3.0,66.91,6.0,True
CF-4-175,C[C@H](NC(=O)c1cnc(N[C@H](C)c2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),3.4005918324059565,,1,346.179361324,4.1407000000000025,2.0,4.0,26.0,3.0,66.91,6.0,True
CF-4-176,C.CC(=O)N1CCN(c2ccc3ccc(NCc4cccnc4)nc3c2)CC1,Piramal (CF Labs),-0.5556615857377628,,1,377.22156048400007,3.5465000000000018,1.0,5.0,28.0,4.0,61.36000000000001,4.0,True
CF-4-179,COc1ccccc1-c1ccc2ccc(NCc3cccnc3)nc2c1.O=CO,Piramal (CF Labs),3.6870536568809387,,1,387.158291532,4.618300000000003,2.0,5.0,29.0,4.0,84.34,5.0,True
CF-4-182,Cn1cc(-c2ccc3ccc(NCc4cccnc4)nc3c2)cn1.O=CO,Piramal (CF Labs),-1.0763147433018747,,1,361.153874848,3.3432000000000004,2.0,5.0,27.0,4.0,92.93,4.0,True
CF-4-183,c1cncc(CNc2ccc3ccc(-c4cnn(C5CCNCC5)c4)cc3n2)c1,Piramal (CF Labs),2.6053183434359437,,1,384.20624476800003,4.029900000000003,2.0,5.0,29.0,5.0,67.66,5.0,True
CF-4-186,Cc1ccc(CNc2ccc3ccc(Br)cc3n2)cn1,Piramal (CF Labs),4.180074256486188,,1,327.03710954800005,4.312820000000003,1.0,3.0,20.0,3.0,37.81,3.0,True
CF-4-187,Cc1cncc(CNc2ccc3ccc(Br)cc3n2)c1,Piramal (CF Labs),3.94702643456368,,1,327.037109548,4.312820000000003,1.0,3.0,20.0,3.0,37.81,3.0,True
CF-4-188,C[C@H](Nc1ccc2ccc(Br)cc2n1)c1cccnc1,Piramal (CF Labs),5.225881927267199,,1,327.037109548,4.565400000000003,1.0,3.0,20.0,3.0,37.81,3.0,True
CF-4-189,C[C@@H](Nc1ccc2ccc(Br)cc2n1)c1cccnc1,Piramal (CF Labs),0.47725744086914534,,1,327.037109548,4.565400000000003,1.0,3.0,20.0,3.0,37.81,3.0,True
CF-4-190,Fc1cncc(CNc2ccc3ccc(Br)cc3n2)c1,Piramal (CF Labs),3.660869483935717,,1,331.012037672,4.143500000000002,1.0,3.0,20.0,3.0,37.81,3.0,True
CF-4-194,Brc1ccc2ccc(NCc3cncnc3)nc2c1,Piramal (CF Labs),4.1396927806138795,,1,314.01670845200005,3.399400000000001,1.0,4.0,19.0,3.0,50.7,3.0,True
CF-4-195,O=C(O)c1ccc(CNc2ccc3ccc(Br)cc3n2)cc1,Piramal (CF Labs),3.270440920757356,,1,356.01603975600005,4.3076000000000025,2.0,3.0,22.0,3.0,62.22,4.0,True
CF-4-196,O=C(O)c1cccc(CNc2ccc3ccc(Br)cc3n2)c1,Piramal (CF Labs),3.6183379649812917,,1,356.01603975600005,4.3076000000000025,2.0,3.0,22.0,3.0,62.22,4.0,True
