compound_id,reference_date,smiles,supplier,pKD_mean,pKD_std,n_replicates,KD_M_mean,canonical_smiles,valid,mw,logp,hbd,hba,heavy_atoms,num_rings,tpsa,rotatable_bonds,passes_chordoma_filters
CF-2-61,20201028,O=C1N(C2=CC=CC=C2F)CC(C(NCCCNC(OC(C)(C)C)=O)=O)C1,Piramal (CF Labs),2.338261156273633,,1,0.004589219642169559,CC(C)(C)OC(=O)NCCCNC(=O)C1CC(=O)N(c2ccccc2F)C1,True,379.190734532,2.2096,2.0,4.0,27.0,2.0,87.74,6.0,True
CF-2-62,20201028,O=C1N(C2=C(F)C=CC=C2)CC(C(NC3CCN(C)CC3)=O)C1.O=CO,Piramal (CF Labs),2.6177492978202186,,1,0.0024112969797766616,CN1CCC(NC(=O)C2CC(=O)N(c3ccccc3F)C2)CC1.O=CO,True,365.1750844679999,1.0898,2.0,4.0,26.0,3.0,89.95,3.0,True
CF-2-63,20201028,O=C1N(C2=CC=CC=C2)CC(C(N(C)CCN(C)C)=O)C1.O=CO,Piramal (CF Labs),2.5304679649542203,,1,0.0029480309254265188,CN(C)CCN(C)C(=O)C1CC(=O)N(c2ccccc2)C1.O=CO,True,335.18450627999994,0.7603000000000006,1.0,4.0,24.0,2.0,81.16000000000001,5.0,True
CF-2-64,20201028,O=C1N(C2=CC=CC=C2F)CC(C(N(C)CCN(C)C)=O)C1,Piramal (CF Labs),2.7342042242570033,,1,0.001844148016208602,CN(C)CCN(C)C(=O)C1CC(=O)N(c2ccccc2F)C1,True,307.16960516399996,1.1986000000000003,0.0,3.0,22.0,2.0,43.86000000000001,5.0,True
CF-2-65,20201028,O=C1N(C2=CC=CC=C2F)CC(C(N(C)CCCNC(OC(C)(C)C)=O)=O)C1,Piramal (CF Labs),2.9692512743964596,,1,0.0010733682025445574,CN(CCCNC(=O)OC(C)(C)C)C(=O)C1CC(=O)N(c2ccccc2F)C1,True,393.206384596,2.5518,1.0,4.0,28.0,2.0,78.95,6.0,True
CF-2-68,20201028,O=C1N(C2=C(F)C=CC=C2)CC(C(NCC3=CC=CC=C3)=O)C1,Piramal (CF Labs),2.759657116183326,,1,0.0017391733975718538,O=C(NCc1ccccc1)C1CC(=O)N(c2ccccc2F)C1,True,312.127406004,2.495,1.0,2.0,23.0,3.0,49.410000000000004,4.0,True
CF-2-69,20200928,O=C1N(C2=C(F)C=CC=C2)CC(C(NC3=CC=CC=C3)=O)C1,Piramal (CF Labs),3.4838733795851344,,1,0.0003281909646460329,O=C(Nc1ccccc1)C1CC(=O)N(c2ccccc2F)C1,True,298.11175594,2.8173000000000012,1.0,2.0,22.0,3.0,49.410000000000004,3.0,True
CF-2-70,20200928,O=C1N(C2=C(F)C=CC=C2)CC(C(N3CCOCC3)=O)C1,Piramal (CF Labs),3.326307106286514,,1,0.00047172934537853816,O=C(C1CC(=O)N(c2ccccc2F)C1)N1CCOCC1,True,292.12232062400005,1.0374,0.0,3.0,21.0,3.0,49.85000000000001,2.0,True
CF-2-71,20201028,O=C1N(C2=CC=CC=C2Cl)CC(C(NCCN(C)C)=O)C1,Piramal (CF Labs),3.24911213261502,,1,0.0005634921462503802,CN(C)CCNC(=O)C1CC(=O)N(c2ccccc2Cl)C1,True,309.12440456,1.3707000000000003,1.0,3.0,21.0,2.0,52.650000000000006,5.0,True
CF-2-72,20201028,O=C1N(C2=CC=CC=C2Cl)CC(C(NCCCNC(OC(C)(C)C)=O)=O)C1,Piramal (CF Labs),2.4151456421750845,,1,0.0038446282946824617,CC(C)(C)OC(=O)NCCCNC(=O)C1CC(=O)N(c2ccccc2Cl)C1,True,395.161183992,2.7239000000000004,2.0,4.0,27.0,2.0,87.74,6.0,True
CF-2-74,20201028,O=C1N(C2=C(Cl)C=CC=C2)CC(C(NCC3CCN(C)CC3)=O)C1,Piramal (CF Labs),2.9334055225206086,,1,0.0011657206169578254,CN1CCC(CNC(=O)C2CC(=O)N(c3ccccc3Cl)C2)CC1,True,349.155704688,2.1509,1.0,3.0,24.0,3.0,52.650000000000006,4.0,True
CF-2-75,20201028,O=C1N(C2=CC=CC=C2Cl)CC(C(N(C)CCN(C)C)=O)C1,Piramal (CF Labs),2.9478516774507333,,1,0.0011275824883600007,CN(C)CCN(C)C(=O)C1CC(=O)N(c2ccccc2Cl)C1,True,323.140054624,1.7129000000000005,0.0,3.0,22.0,2.0,43.86000000000001,5.0,True
CF-2-76,20201028,O=C1N(C2=CC=CC=C2Cl)CC(C(N(C)CCCNC(OC(C)(C)C)=O)=O)C1,Piramal (CF Labs),2.5529463231652856,,1,0.00279932728245182,CN(CCCNC(=O)OC(C)(C)C)C(=O)C1CC(=O)N(c2ccccc2Cl)C1,True,409.176834056,3.0661000000000014,1.0,4.0,28.0,2.0,78.95,6.0,True
CF-2-77,20201028,O=C1N(C2=C(Cl)C=CC=C2)CC(C(N3CCN(C(C)=O)CC3)=O)C1,Piramal (CF Labs),3.4254028495330777,,1,0.00037548894090903037,CC(=O)N1CCN(C(=O)C2CC(=O)N(c3ccccc3Cl)C2)CC1,True,349.11931918,1.3835999999999997,0.0,3.0,24.0,3.0,60.93000000000001,2.0,True
CF-2-79,20200928,O=C1N(C2=C(Cl)C=CC=C2)CC(C(NCC3=CC=CC=C3)=O)C1,Piramal (CF Labs),2.8842992509601997,,1,0.0013052711800442974,O=C(NCc1ccccc1)C1CC(=O)N(c2ccccc2Cl)C1,True,328.097855464,3.0093000000000014,1.0,2.0,23.0,3.0,49.410000000000004,4.0,True
CF-2-80,20200928,O=C1N(C2=C(Cl)C=CC=C2)CC(C(NC3=CC=CC=C3)=O)C1,Piramal (CF Labs),2.7648528485816786,,1,0.0017184905623815162,O=C(Nc1ccccc1)C1CC(=O)N(c2ccccc2Cl)C1,True,314.0822054,3.3316000000000017,1.0,2.0,22.0,3.0,49.410000000000004,3.0,True
CF-2-81,20200928,O=C1N(C2=C(Cl)C=CC=C2)CC(C(N3CCOCC3)=O)C1,Piramal (CF Labs),2.965846417549967,,1,0.0010818164536179119,O=C(C1CC(=O)N(c2ccccc2Cl)C1)N1CCOCC1,True,308.092770084,1.5516999999999999,0.0,3.0,21.0,3.0,49.85000000000001,2.0,True
CF-2-82,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(NCCN(C)C)=O)=C3)C2=O,Piramal (CF Labs),3.208827479415904,,1,0.0006182619517968684,CN(C)CCNC(=O)c1cccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,True,400.16660372,2.8488000000000007,2.0,4.0,28.0,3.0,64.68,7.0,True
CF-2-83,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(N(C)CCN(C)C)=O)=C3)C2=O,Piramal (CF Labs),2.9068577550015418,,1,0.001239202397533277,CN(C)CCN(C)C(=O)c1cccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,True,414.182253784,3.1910000000000016,1.0,4.0,29.0,3.0,55.89,7.0,True
CF-2-84,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(N4CCN(C(C)=O)CC4)=O)=C3)C2=O,Piramal (CF Labs),2.911108513915525,,1,0.0012271325784058331,CC(=O)N1CCN(C(=O)c2cccc(N[C@H]3CCN(c4ccccc4Cl)C3=O)c2)CC1,True,440.16151834,2.8617000000000017,1.0,4.0,31.0,4.0,72.96000000000001,4.0,True
CF-2-85,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(NC4CCN(C)CC4)=O)=C3)C2=O,Piramal (CF Labs),3.2746902498014077,,1,0.0005312632199807234,CN1CCC(NC(=O)c2cccc(N[C@H]3CCN(c4ccccc4Cl)C3=O)c2)CC1,True,426.182253784,3.381400000000002,2.0,4.0,30.0,4.0,64.68,5.0,True
CF-2-86,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(NCCCNC(OC(C)(C)C)=O)=O)=C3)C2=O,Piramal (CF Labs),3.2573642209124016,,1,0.0005528862368843093,CC(C)(C)OC(=O)NCCCNC(=O)c1cccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,True,486.203383152,4.202000000000003,3.0,5.0,34.0,3.0,99.77000000000001,8.0,True
CF-2-87,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(NCCCN)=O)=C3)C2=O,Piramal (CF Labs),3.431173327513038,,1,0.00037053281212437136,NCCCNC(=O)c1cccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,True,386.150953656,2.636,3.0,4.0,27.0,3.0,87.45999999999998,7.0,True
CF-2-88,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(N(C)CCCNC(OC(C)(C)C)=O)=O)=C3)C2=O,Piramal (CF Labs),3.0664742345652236,,1,0.0008580760203795887,CN(CCCNC(=O)OC(C)(C)C)C(=O)c1cccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,True,500.219033216,4.544200000000004,2.0,5.0,35.0,3.0,90.97999999999999,8.0,True
CF-2-89,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(N(C)CCCN)=O)=C3)C2=O,Piramal (CF Labs),3.3574952508248024,,1,0.00043904066669122596,CN(CCCN)C(=O)c1cccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,True,400.16660372,2.978200000000001,2.0,4.0,28.0,3.0,78.67,7.0,True
CF-2-90,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(N4CCN(C)CC4)=O)=C3)C2=O,Piramal (CF Labs),3.0299547694018787,,1,0.0009333515017750706,CN1CCN(C(=O)c2cccc(N[C@H]3CCN(c4ccccc4Cl)C3=O)c2)CC1,True,412.16660372,2.945000000000002,1.0,4.0,29.0,4.0,55.89,4.0,True
CF-2-91,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(NCC4CCN(C)CC4)=O)=C3)C2=O,Piramal (CF Labs),3.402629629602049,,1,0.0003957039362339976,CN1CCC(CNC(=O)c2cccc(N[C@H]3CCN(c4ccccc4Cl)C3=O)c2)CC1,True,440.197903848,3.6290000000000022,2.0,4.0,31.0,4.0,64.68,6.0,True
CF-2-92,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(NCC4=CC=CC=C4)=O)=C3)C2=O,Piramal (CF Labs),3.48999759615037,,1,0.0003235954480475855,O=C(NCc1ccccc1)c1cccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,True,419.14005462399996,4.487400000000004,2.0,3.0,30.0,4.0,61.440000000000005,6.0,True
CF-2-93,20210312,ClC1=CC=CC=C1N2CC[C@H](NC3=CC=CC(C(NC4=CC=CC=C4)=O)=C3)C2=O,Piramal (CF Labs),3.9005403132381353,,1,0.00012573601349220154,O=C(Nc1ccccc1)c1cccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,True,405.12440455999996,4.809700000000003,2.0,3.0,29.0,4.0,61.440000000000005,5.0,True
CF-2-94,20210312,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C(NCCN(C)C)=O)C=C3)C2=O,Piramal (CF Labs),3.280804179355998,,1,0.000523836577955041,CN(C)CCNC(=O)c1ccc(N[C@H]2CCN(c3ccccc3F)C2=O)cc1,True,384.19615426,2.3344999999999994,2.0,4.0,28.0,3.0,64.68,7.0,True
CF-2-95,20210312,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C(N(C)CCN(C)C)=O)C=C3)C2=O,Piramal (CF Labs),2.766279019969409,,1,0.0017128564997723938,CN(C)CCN(C)C(=O)c1ccc(N[C@H]2CCN(c3ccccc3F)C2=O)cc1,True,398.211804324,2.6767000000000003,1.0,4.0,29.0,3.0,55.89,7.0,True
CF-2-96,20210312,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C(N4CCN(C(C)=O)CC4)=O)C=C3)C2=O,Piramal (CF Labs),2.767190791244673,,1,0.0017092642479913293,CC(=O)N1CCN(C(=O)c2ccc(N[C@H]3CCN(c4ccccc4F)C3=O)cc2)CC1,True,424.19106888,2.3474000000000004,1.0,4.0,31.0,4.0,72.96000000000001,4.0,True
CF-2-97,20210312,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C(NC4CCN(C)CC4)=O)C=C3)C2=O.O=CO,Piramal (CF Labs),3.196002718530171,,1,0.0006367915348051898,CN1CCC(NC(=O)c2ccc(N[C@H]3CCN(c4ccccc4F)C3=O)cc2)CC1.O=CO,True,456.21728362799996,2.5679,3.0,5.0,33.0,4.0,101.98,5.0,True
CF-2-98,20210312,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C(NCCCNC(OC(C)(C)C)=O)=O)C=C3)C2=O,Piramal (CF Labs),4.728453110947433,,1,1.868731425884325e-05,CC(C)(C)OC(=O)NCCCNC(=O)c1ccc(N[C@H]2CCN(c3ccccc3F)C2=O)cc1,True,470.232933692,3.6877000000000013,3.0,5.0,34.0,3.0,99.77000000000001,8.0,True
CF-2-98,20210616,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C(NCCCNC(OC(C)(C)C)=O)=O)C=C3)C2=O,Piramal (CF Labs),3.7180916637804593,,1,0.00019138519378050016,CC(C)(C)OC(=O)NCCCNC(=O)c1ccc(N[C@H]2CCN(c3ccccc3F)C2=O)cc1,True,470.232933692,3.6877000000000013,3.0,5.0,34.0,3.0,99.77000000000001,8.0,True
CF-2-99,20210312,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C(NCCCN)=O)C=C3)C2=O,Piramal (CF Labs),3.3179605534260666,,1,0.0004808830246351836,NCCCNC(=O)c1ccc(N[C@H]2CCN(c3ccccc3F)C2=O)cc1,True,370.180504196,2.121699999999999,3.0,4.0,27.0,3.0,87.45999999999998,7.0,True
CF-3-04,20201028,CC1=CC=C(OC)C(NC([C@H](N)C)=O)=C1,Piramal (CF Labs),3.0860965459933527,,1,0.0008201691960495115,COc1ccc(C)cc1NC(=O)[C@@H](C)N,True,208.121177752,1.28932,2.0,3.0,15.0,1.0,64.35,3.0,True
CF-3-06,20200928,CC1=CC=C(OC)C(NC([C@@H](N)CC2=CC=CC=C2)=O)=C1,Piramal (CF Labs),3.4857878758173957,,1,0.0003267473877302674,COc1ccc(C)cc1NC(=O)[C@@H](N)Cc1ccccc1,True,284.15247788,2.5121200000000012,2.0,3.0,21.0,2.0,64.35,5.0,True
CF-3-08,20201028,CC1=CC=C(OC)C(NC([C@H](N)CC2=CC=CC=C2)=O)=C1,Piramal (CF Labs),2.9097426269532916,,1,0.0012309980728806551,COc1ccc(C)cc1NC(=O)[C@H](N)Cc1ccccc1,True,284.15247788,2.5121200000000012,2.0,3.0,21.0,2.0,64.35,5.0,True
CF-3-10,20200928,CC1=CC=C(OC)C(NC([C@@H](N)CC2=CC=C(O)C=C2)=O)=C1,Piramal (CF Labs),3.902961837006135,,1,0.0001250368899732836,COc1ccc(C)cc1NC(=O)[C@@H](N)Cc1ccc(O)cc1,True,300.1473925,2.21772,3.0,4.0,22.0,2.0,84.58,5.0,True
CF-3-101,20210616,CC1=CC=C(OCC2=CC=CC=C2)C(NC([C@@H]3NCCC3)=O)=C1,Piramal (CF Labs),2.8335901521410607,,1,0.0014669315452841014,Cc1ccc(OCc2ccccc2)c(NC(=O)[C@H]2CCCN2)c1,True,310.16812794400005,3.264520000000001,2.0,3.0,23.0,3.0,50.36,5.0,True
CF-3-102,20210616,FC1=CC=C(OC)C(NC(CCNC(OC(C)(C)C)=O)=O)=C1,Piramal (CF Labs),3.1216836811827955,,1,0.0007556424001743825,COc1ccc(F)cc1NC(=O)CCNC(=O)OC(C)(C)C,True,312.148535372,2.6876000000000007,2.0,4.0,22.0,1.0,76.66000000000001,5.0,True
CF-3-106,20210616,O=C(CCNC(OC(C)(C)C)=O)NC1=CC(C(F)(F)F)=CC=C1OC,Piramal (CF Labs),4.575482314486589,,1,2.6577717781948763e-05,COc1ccc(C(F)(F)F)cc1NC(=O)CCNC(=O)OC(C)(C)C,True,362.14534181199997,3.567300000000002,2.0,4.0,25.0,1.0,76.66000000000001,5.0,True
CF-3-109,20210823,O=C(CCN)NC1=CC(C#N)=CC=C1OC,Piramal (CF Labs),3.6152535508321484,,1,0.00024251937993071277,COc1ccc(C#N)cc1NC(=O)CCN,True,219.100776656,0.8541799999999999,2.0,4.0,16.0,1.0,88.14,4.0,True
CF-3-111,20210823,FC1=C(F)C=C(OC)C(NC(CCN)=O)=C1,Piramal (CF Labs),3.944812577843575,,1,0.00011355007414984082,COc1cc(F)c(F)cc1NC(=O)CCN,True,230.086684064,1.2607,2.0,3.0,16.0,1.0,64.35,4.0,True
CF-3-111,20211012,FC1=C(F)C=C(OC)C(NC(CCN)=O)=C1,Piramal (CF Labs),3.6531359787543862,,1,0.0002222613875394412,COc1cc(F)c(F)cc1NC(=O)CCN,True,230.086684064,1.2607,2.0,3.0,16.0,1.0,64.35,4.0,True
CF-3-112,20210823,CC1=CC=C(OC(F)F)C(NC(CCNC(OC(C)(C)C)=O)=O)=C1,Piramal (CF Labs),5.104329694137918,,1,7.864485315552117e-06,Cc1ccc(OC(F)F)c(NC(=O)CCNC(=O)OC(C)(C)C)c1,True,344.154763624,3.449720000000002,2.0,4.0,24.0,1.0,76.66000000000001,6.0,True
CF-3-113,20210823,CC1=CC=C(OC(F)F)C(NC(CCN)=O)=C1,Piramal (CF Labs),2.788361075574338,,1,0.0016279419870899976,Cc1ccc(OC(F)F)c(NC(=O)CCN)c1,True,244.102334128,1.8837199999999996,2.0,3.0,17.0,1.0,64.35,5.0,True
CF-3-114,20210616,CC1=CC=C(OCCN(C)C)C(NC(CCNC(OC(C)(C)C)=O)=O)=C1,Piramal (CF Labs),3.431966630870947,,1,0.00036985659671598804,Cc1ccc(OCCN(C)C)c(NC(=O)CCNC(=O)OC(C)(C)C)c1,True,365.231456472,2.7887200000000005,2.0,5.0,26.0,1.0,79.9,8.0,True
CF-3-117,20210823,CC1=CC=C(OC2=CC=CC=C2)C(NC(CCN)=O)=C1,Piramal (CF Labs),0.32693787747855707,,1,0.47104470093880363,Cc1ccc(Oc2ccccc2)c(NC(=O)CCN)c1,True,270.136827816,3.0746199999999995,2.0,3.0,20.0,2.0,64.35,5.0,True
CF-3-118,20210526,CC1=CC=C(OCC2=CC=CC=C2)C(NC(CCNC(OC(C)(C)C)=O)=O)=C1,Piramal (CF Labs),2.8460199904852996,,1,0.0014255419746893347,Cc1ccc(OCc2ccccc2)c(NC(=O)CCNC(=O)OC(C)(C)C)c1,True,384.20490737599994,4.427320000000003,2.0,4.0,28.0,2.0,76.66000000000001,7.0,True
CF-3-119,20210526,CC1=CC=C(OCC2=CC=CC=C2)C(NC(CCN)=O)=C1.O=CO,Piramal (CF Labs),3.0642408175265254,,1,0.0008625001563525431,Cc1ccc(OCc2ccccc2)c(NC(=O)CCN)c1.O=CO,True,330.15795718399994,2.56212,3.0,4.0,24.0,2.0,101.64999999999999,6.0,True
CF-3-12,20201028,CC1=CC=C(OC)C(NC([C@H](N)CC2=CC=C(O)C=C2)=O)=C1,Piramal (CF Labs),2.878280168626377,,1,0.0013234874619584176,COc1ccc(C)cc1NC(=O)[C@H](N)Cc1ccc(O)cc1,True,300.1473925,2.21772,3.0,4.0,22.0,2.0,84.58,5.0,True
CF-3-121,20210823,FC1=CC=C(OC)C(NC([C@@H](N)CC2=CC=C(O)C=C2)=O)=C1,Piramal (CF Labs),3.4883868618280243,,1,0.0003247978443210071,COc1ccc(F)cc1NC(=O)[C@@H](N)Cc1ccc(O)cc1,True,304.122320624,2.0484,3.0,4.0,22.0,2.0,84.58,5.0,True
CF-3-123,20210823,ClC1=CC=C(OC)C(NC([C@@H](N)CC2=CC=C(O)C=C2)=O)=C1,Piramal (CF Labs),-0.06907327055358141,,1,1.1723931452861427,COc1ccc(Cl)cc1NC(=O)[C@@H](N)Cc1ccc(O)cc1,True,320.092770084,2.5627000000000004,3.0,4.0,22.0,2.0,84.58,5.0,True
CF-3-124,20211012,O=C([C@@H](NC(OC(C)(C)C)=O)CC1=CC=C(O)C=C1)NC2=CC(C(F)(F)F)=CC=C2OC,Piramal (CF Labs),-0.027839650996182224,,1,1.0662023882602267,COc1ccc(C(F)(F)F)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,True,454.17155656,4.494100000000002,3.0,5.0,32.0,2.0,96.89,6.0,True
CF-3-125,20211012,O=C([C@@H](N)CC1=CC=C(O)C=C1)NC2=CC(C(F)(F)F)=CC=C2OC,Piramal (CF Labs),3.398804967245438,,1,0.00039920413651326977,COc1ccc(C(F)(F)F)cc1NC(=O)[C@@H](N)Cc1ccc(O)cc1,True,354.119127064,2.9280999999999997,3.0,4.0,25.0,2.0,84.58,5.0,True
CF-3-126,20211012,O=C([C@@H](NC(OC(C)(C)C)=O)CC1=CC=C(O)C=C1)NC2=CC(C#N)=CC=C2OC,Piramal (CF Labs),3.2333538041225744,,1,0.0005843138706611333,COc1ccc(C#N)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,True,411.1794209,3.346980000000001,3.0,6.0,30.0,2.0,120.67999999999999,6.0,True
CF-3-127,20211012,O=C([C@@H](NC(OC(C)(C)C)=O)CC1=CC=C(O)C=C1)NC2=CC(C#N)=CC=C2OC,Piramal (CF Labs),-0.21907803100448486,,1,1.6560674873997818,COc1ccc(C#N)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,True,411.1794209,3.346980000000001,3.0,6.0,30.0,2.0,120.67999999999999,6.0,True
CF-3-129,20211012,FC1=C(F)C=C(OC)C(NC([C@@H](N)CC2=CC=C(O)C=C2)=O)=C1,Piramal (CF Labs),3.6414249029180557,,1,0.00022833637239116466,COc1cc(F)c(F)cc1NC(=O)[C@@H](N)Cc1ccc(O)cc1,True,322.11289881199997,2.1875,3.0,4.0,23.0,2.0,84.58,5.0,True
CF-3-13,20201028,CC1=CC=C(OC)C(NC([C@@H](NC(OC(C)(C)C)=O)CC2=CN=CN2)=O)=C1,Piramal (CF Labs),3.285647203158488,,1,0.0005180274779737561,COc1ccc(C)cc1NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,True,374.19540531199993,2.8012200000000007,3.0,5.0,27.0,2.0,105.33999999999999,6.0,True
CF-3-130,20211012,CC1=CC=C(OC(F)F)C(NC([C@@H](NC(OC(C)(C)C)=O)CC2=CC=C(O)C=C2)=O)=C1,Piramal (CF Labs),4.0,,1,9.999999999999999e-05,Cc1ccc(OC(F)F)c(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)OC(C)(C)C)c1,True,436.18097837199997,4.376520000000003,3.0,5.0,31.0,2.0,96.89,7.0,True
CF-3-131,20211012,CC1=CC=C(OC(F)F)C(NC([C@@H](N)CC2=CC=C(O)C=C2)=O)=C1,Piramal (CF Labs),3.912662003113977,,1,0.00012227509161389177,Cc1ccc(OC(F)F)c(NC(=O)[C@@H](N)Cc2ccc(O)cc2)c1,True,336.12854887599997,2.8105200000000004,3.0,4.0,24.0,2.0,84.58,6.0,True
CF-3-132,20210823,CC1=CC=C(OCCN(C)C)C(NC([C@@H](NC(OC(C)(C)C)=O)CC2=CC=C(O)C=C2)=O)=C1,Piramal (CF Labs),2.9511098512766383,,1,0.0011191547665160852,Cc1ccc(OCCN(C)C)c(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)OC(C)(C)C)c1,True,457.25767121999996,3.7155200000000024,3.0,6.0,33.0,2.0,100.13000000000001,9.0,True
CF-3-133,20211012,CC1=CC=C(OCCN(C)C)C(NC([C@@H](N)CC2=CC=C(O)C=C2)=O)=C1,Piramal (CF Labs),0.6684108433210035,,1,0.21457995836011462,Cc1ccc(OCCN(C)C)c(NC(=O)[C@@H](N)Cc2ccc(O)cc2)c1,True,357.20524172399996,2.14952,3.0,5.0,26.0,2.0,87.82000000000001,8.0,True
CF-3-135,20211012,CC1=CC=C(OC2=CC=CC=C2)C(NC([C@@H](N)CC3=CC=C(O)C=C3)=O)=C1,Piramal (CF Labs),3.554891251572603,,1,0.00027868189077116204,Cc1ccc(Oc2ccccc2)c(NC(=O)[C@@H](N)Cc2ccc(O)cc2)c1,True,362.16304256399997,4.00142,3.0,4.0,27.0,3.0,84.58,6.0,True
CF-3-137,20211012,CC1=CC=C(OCC2=CC=CC=C2)C(NC([C@@H](N)CC3=CC=C(O)C=C3)=O)=C1,Piramal (CF Labs),4.301029995663981,,1,4.9999999999999996e-05,Cc1ccc(OCc2ccccc2)c(NC(=O)[C@@H](N)Cc2ccc(O)cc2)c1,True,376.17869262799996,3.788120000000001,3.0,4.0,28.0,3.0,84.58,7.0,True
CF-3-139,20210423,O=C(NC1=C(OC)C=CC(C)=C1)CN(CC2)CCN2C3=CC=CC=C3,Piramal (CF Labs),4.957574832672727,,1,1.1026182268807453e-05,COc1ccc(C)cc1NC(=O)CN1CCN(c2ccccc2)CC1,True,339.19467704,2.7643200000000014,1.0,4.0,25.0,3.0,44.81,5.0,True
CF-3-14,20200928,CC1=CC=C(OC)C(NC([C@@H](N)CC2=CN=CN2)=O)=C1,Piramal (CF Labs),3.0983029448155546,,1,0.0007974382352141602,COc1ccc(C)cc1NC(=O)[C@@H](N)Cc1cnc[nH]1,True,274.142975816,1.23522,3.0,4.0,20.0,2.0,93.03,5.0,True
CF-3-142,20210423,O=C(NC1=C(OC)C=CC(C)=C1)CN2CC3=C(C=CC=C3)CC2,Piramal (CF Labs),4.07462949580016,,1,8.42113256795454e-05,COc1ccc(C)cc1NC(=O)CN1CCc2ccccc2C1,True,310.168127944,3.000420000000002,1.0,3.0,23.0,3.0,41.57,4.0,True
CF-3-143,20210526,CC1=CC=C(OC)C(NC(CN2CCC(C3=CNC4=C3C=CC=C4)CC2)=O)=C1,Piramal (CF Labs),2.7210497383384276,,1,0.0019008605680609872,COc1ccc(C)cc1NC(=O)CN1CCC(c2c[nH]c3ccccc23)CC1,True,377.210327104,4.303020000000004,2.0,3.0,28.0,4.0,57.36,5.0,True
CF-3-146,20210423,O=C(NC1=C(OC)C=CC(C)=C1)CN2CCC(C(N)=O)CC2,Piramal (CF Labs),-1.0083334766002159,,1,10.193738222141231,COc1ccc(C)cc1NC(=O)CN1CCC(C(N)=O)CC1,True,305.173941596,1.13942,2.0,4.0,22.0,2.0,84.66,5.0,True
CF-3-147,20210823,CC1=CC=C(OC)C(NC(CN2CCC(N3CCCC3)CC2)=O)=C1,Piramal (CF Labs),3.0440125676616474,,1,0.0009036233241924624,COc1ccc(C)cc1NC(=O)CN1CCC(N2CCCC2)CC1,True,331.225977168,2.502320000000001,1.0,4.0,24.0,3.0,44.81,5.0,True
CF-3-148,20210616,CC1=CC=C(OC)C(NC(CN2CCC(N3C(CCC3)=O)CC2)=O)=C1,Piramal (CF Labs),2.172860954972499,,1,0.00671643854022743,COc1ccc(C)cc1NC(=O)CN1CCC(N2CCCC2=O)CC1,True,345.20524172399996,2.02892,1.0,4.0,25.0,3.0,61.88,5.0,True
CF-3-15,20210126,CC1=CC=C(OC)C(NC([C@H](NC(OC(C)(C)C)=O)CC2=CN=CN2)=O)=C1,Piramal (CF Labs),3.1341095710156686,,1,0.0007343285761901006,COc1ccc(C)cc1NC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,True,374.19540531199993,2.8012200000000007,3.0,5.0,27.0,2.0,105.33999999999999,6.0,True
CF-3-150,20211012,CC1=CC=C(OC)C(NC(CN2CC[C@@H](N(C)C)C2)=O)=C1,Piramal (CF Labs),-0.1948516504887474,,1,1.5662159791210755,COc1ccc(C)cc1NC(=O)CN1CC[C@@H](N(C)C)C1,True,291.19467704,1.57802,1.0,4.0,21.0,2.0,44.81,5.0,True
